Game Name,Package Name,Description,Icon URL,Category
"Baby Panda's Glow Doodle Game","com.sinyee.babybus.book","A doodle and painting game that kids love is now online! In Baby Panda&#39;s Glow Doodle, kids can unleash their doodle creativity with plenty of glow brushes, and learn numbers, letters, colors and other knowledge as they paint!<br><br>EASY TO PLAY<br>Our kids doodle game is very easy to play! To paint, all kids need is just a few taps on the screen! By following the lines, boys and girls of all ages can have fun with glow doodle and coloring!<br><br>TONS OF PAINTING TOOLS<br>There are all kinds of painting tools, such as crayons, painting brushes, glow brushes, and even magic brushes! Different types of brushes have different effects! In this game, kids can use 49 colors and various stickers for free doodling. <br><br>PAINT FREELY<br>In glow doodle mode, kids are free to draw whatever they want with glow brushes and create their own glow paintings! In coloring mode, they can use their favorite colors to fill in the designs. After finishing a painting, kids can also have fun interactions with their painting!<br><br>RICH MATERIALS<br>We&#39;ve got plenty of coloring pages for kids! There are over 10 themes: food, animals, princesses, dinosaurs,numbers, letters, etc., which give kids a chance to learn different knowledge while coloring! There are over 160+ coloring pages that kids can choose from freely!<br><br>More drawing materials of popular themes will be added to the game constantly for kids to explore!<br><br>FEATURES:<br>- Multiple drawing modes: glow doodle, color doodle, tracing drawing and interactive drawing;<br>- Popular themes, 160+ coloring pages including princesses, ice cream, dinosaurs and more;<br>- 10+ brushes: magic brushes, pastel pencils, glow brushes and more;<br>- 49 colors to play with: red, yellow, blue, green, multi-colored and more;<br>- 20+ types of interesting stickers give you endless fun while doodling;<br>- Have fun interaction with the paintings;<br>- Learn letters, numbers, animals, food and more while painting;<br>- Easy operations: just tap to doodle;<br>- Supports offline play!<br><br>About BabyBus<br>—————<br>At BabyBus, we dedicate ourselves to sparking kids&#39; creativity, imagination and curiosity,and designing our products through the kids&#39; perspective to help them explore the world on their own.<br><br>Now BabyBus offers a wide variety of products, videos and other educational content for over 600 million fans from ages 0-8 around the world! We have released over 200 children&#39;s apps, over 2500 episodes of nursery rhymes and animations, over 9000 stories  of various themes spanning the Health, Language, Society, Science, Art and other fields.<br><br>—————<br>Contact us: ser@babybus.com<br>Visit us: http://www.babybus.com","https://play-lh.googleusercontent.com/zl8upN_iElhRxnPlst2B9e5dlvbeO7w7WCAbHgLZk_YxElfQ1xgraqINavX_1XF-2tw","GAME_EDUCATIONAL"
"Happy Daycare Stories - School","com.playtoddlers.happydaycarestories.free","You are in charge of this daycare, a small and fully interactive world where everyone is welcomed and the only rule is to use your imagination to create amazing stories. Explore 7 different rooms, with tons of toys and thousands of different interactions, and play with 5 playful characters .<br><br>CREATE YOUR OWN STORIES!<br><br>Let your imagination fly exploring and playing with the daycare center, where every room is an adventure itself. Prepare delicious meals in the kitchen, create a musical band, put the children to bed, or bathe them after a hard day of play. In this daycare, you decide!<br><br>EXPLORE THE DAYCARE!<br><br>With tons of toys, different objects and thousands of possible interactions. Water the plants, mix ingredients from the fridge into the pot, or throw toys into the bathtub. You will find surprises everywhere!<br><br>DISCOVER AND PLAY FREELY!<br><br>Discover all the different rooms, full of surprises and hidden treasures. Remember, there are no rules so don&#39;t be afraid to interact with anything!<br><br><br>FEATURES<br><br>+ Explore and play in 7 different rooms full of activities.<br>+ You will be in charge of 5 charming children eager to play.<br>+ Lots of toys and objects, and thousands of possible interactions.<br>+ Without rules and goals, just fun to create your own stories.<br>+ Kid safe environment for children aged 2 to 8, no third party ads.<br><br>Specifically designed to be played by children from 2 years of age, but detailed enough to captivate and amuse children up to 8 years. Happy Daycare Stories will foster their imagination and creativity, and will keep them fascinated for hours for less than the price of a cup of coffee.<br><br>The free trial includes 3 rooms so you can test the endless possibilities of this game. Once you are sure, you can buy the full version through a single purchase within the application, which will unlock the 7 rooms forever.<br><br><br>About PlayToddlers<br><br>PlayToddlers’ games encompass different areas of toddler’s personal growth, and have been specifically designed to be used by babies, with a simple and attractive interface that allows them to use the application by themselves, improving their development and self-esteem.","https://play-lh.googleusercontent.com/vA95TU44iLY796NwI7W3SrI7OcnRRi2zuMqRzZgc068P5EmazSGPfH8SO58fsC7WlQzd","GAME_EDUCATIONAL"
"My Baby Unicorn - Pony Care","com.tutotoons.app.mybabyunicorn.free","You got a gift - a super cute virtual unicorn baby! Become the best magical pony nanny! Hatch a colorful egg and take care of the cutest newborn unicorn with rainbow hair! Bathe, feed, potty train, dress up, sing to sleep and play fun games with your tiny virtual pet friend! Decorate the baby unicorn’s room with rainbow colors! Play My Baby Unicorn virtual pet care game for kids every day and watch your virtual pet pony grow!<br><br><b>HATCH AN EGG &amp; DRESS UP YOUR VIRTUAL PET UNICORN!</b><br>Surprise! You have a magical egg to hatch! Watch a tiny magical baby hatch and get ready to babysit and take care of the newborn unicorn! Design and decorate the baby’s room with rainbow colors and fun accessories! Dress up your baby unicorn in colorful outfits for babies, toddlers and kids!<br><br><b>BATHE &amp; POTTY TRAIN YOUR TINY UNICORN!</b><br>Your baby unicorn likes to be super clean! Bathe the little one and enjoy the magical pony’s fun reactions to rainbow soap or slime bath! Potty train your tiny unicorn pet and don’t forget to wash hands afterwards!<br><br><b>FEED &amp; SING LULLABIES TO YOUR BABY PONY PET!</b><br>Feed your baby unicorn fun and yummy foods: fruits, veggies, candies, donuts and even a cute unicorn cake! Give a squishy toy to your baby unicorn and sing the little one to sleep! Sweet dreams, baby unicorn!<br><br><b>PLAY GAMES WITH YOUR RAINBOW UNICORN!</b><br>Take good care of your magical pony pet and unlock new fun mini games every day! Play memory, coloring and decoration games with your virtual unicorn! Jump on clouds, slide down a rainbow and enjoy more surprise games for girls and boys, kids and toddlers! Unbox squishy collectible unicorn toys for kids! Invite little unicorn’s friends - panda Lu, baby penguin, bear and owl - and have a super fun birthday party!<br><br>- - - - - - - - - - - - - - - - - - - - - - - - <br><br>About TutoTOONS Games for Kids<br>Crafted and play-tested with kids and toddlers, TutoTOONS games foster kids’ creativity and help them learn while playing the games they love. Fun and educational TutoTOONS games strive to bring meaningful and safe mobile experiences to millions of children worldwide.<br><br>Important Message to Parents<br>This app is free to download and play, but there may be certain in-game items that can be purchased for real money. By downloading this app you agree to TutoTOONS Privacy Policy and Terms of Use.<br><br>Want to report an issue or share suggestions? Contact us at support@tutotoons.com<br><br>Discover More Fun with TutoTOONS!<br>· Subscribe to our YouTube channel: https://www.youtube.com/@TutoTOONS<br>· Learn more about us: https://tutotoons.com<br>· Read our blog: https://blog.tutotoons.com<br>· Like us on Facebook: https://www.facebook.com/tutotoons<br>· Follow us on Instagram: https://www.instagram.com/tutotoons/","https://play-lh.googleusercontent.com/AAYO6up68ugtcATK26AL62ix1BIPsJLnSk3TOdoQBU8q4i_SUvu5z5diXSff_jDKFg","GAME_EDUCATIONAL"
"BabyBus Kids: Video&Game World","com.sinyee.babybus.kids","BabyBus Kids is a collection of all the popular apps of BabyBus! <br><br>The app brings together nearly 1000+ cartoons of instructive nursery rhymes and 100+ educational interactive games. There are various area activities and virtual roles to accompany kids. All of your favorite content can be found here! Can&#39;t wait to explore the world that belongs to you? Let&#39;s create your own story!<br><br>100+ Classic Nursery Rhymes<br>Instructive nursery rhymes, food songs, role-playing games, safety songs, transportation vehicles songs, animal songs, kids songs, good habits, the kitten family, crazy monster cars, educational music videos, ten donuts, brave little train, etc.<br><br>100+ Educational Cartoons<br>Baby panda chef, super panda rescue team, baby panda care, occupations, magical Chinese characters, good habits, job &amp; occupation learning, the kitten family, safety education, dinosaur series, I love kindergarten series, magical cars, little train, kitten, etc.<br><br>100+ Area Activities<br>Dinosaur, drawing, dressing up, princess, kittens, hospital, supermarket, amusement park, dessert, gourmet food, farm, car, safety... There are 100+ fun areas in the app! You can enjoy shopping in the supermarket or go to the movies. Want to go to the amusement park? Plenty of entertainment facilities are waiting for you! Or pack your luggage and start a journey from the airport! You may arrive in a coastal city through deserts and glaciers. Explore the beachfront hotel, the ice cream shop...Have a wonderful time!<br><br>Role Play As You Desire<br>Which role would you like to play? Policeman, doctor, chef, pilot, and more. You can play any role you like in BabyBus World! Like dressing up? Turn into a stylist and design stylish looks for your princess or pet. Fancy farm life? Raise animals, plant fruits and vegetables, and become a super farmer!<br><br>Start Endless Adventures<br>Little adventurer, are you ready? Go through the jungles and fight against witches; out to the sea and beat the pirates. Embark on a journey of adventure in BabyBus Kids! You can also travel back to the Jurassic period and visit the dinosaur kingdom, or go underground to help rabbits hide from enemies. Realize your adventure dreams with these fun experiences!<br><br>【BabyBus Kids】<br>There is always new content available every week in BabyBus Kids. Feel free to explore the world at any time and enjoy every moment of fun! <br><br>FEATURES:<br>- Explore the world and create your own story.<br>- 1000+ cartoons of nursery rhymes rich in colorful instructive themes.<br>- 100+ popular BabyBus products all one app!<br>- 100+ areas to be explored: kindergarten, town, jewelry store, dream castle, dinosaur world, enchanted forest, and more.<br>- Classic IPs: Kiki, Miumiu, Monkey Sheriff, Mimi and other IPs, for little kids to grow up.<br>- Play different roles: astronaut, archaeologist, athlete, little captain, convenience store manager, little painter, and more.<br>- Endless adventures awaiting you: treasure hunt, deep-sea rescue, maze challenge, space exploration, time travel, and more.<br>- Weekly update, and new fun content available every week.<br><br>—————<br>About BabyBus<br>BabyBus dedicates to sparking kids&#39; creativity, imagination and curiosity to help kids learn independent thinking, build up self-confidence and respect others. We design our products from the kids&#39; perspective to help them explore the world.<br><br>BabyBus offers a wide variety of products, videos and other educational contents for about 500 million fans aged 0-8 around the world! Until now, we have released over 200 educational apps for little kids, over 2500 episodes of cartoons of nursery rhymes with various themes spanning Health, Language, Society, Science, Art and other fields.<br><br>At BabyBus, we attach great importance to kids’ health and privacy. Before downloading the app, you can read our privacy policy here:<br>https://en.babybus.com/index.php?s=/index/privacyPolicy.shtml<br><br>—————Contact Us: <br>E-Mail: babybusapp@babybus.com<br>Official Site: http://www.babybus.com","https://play-lh.googleusercontent.com/JPtthK6zHvuZOi65AC_OYQHfH5Iq56bPOI5x14lRJG0n1Vz0K6phIkbgOM6dbV8okh0","GAME_EDUCATIONAL"
"Bunnsies - Happy Pet World","com.tutotoons.app.bunnsies","Hey hey hey! A new fluffy pet game by TutoTOONS is in town! If you love pet games or collecting cute and fluffy animals, this game is for you! Meet Bunnsies - cute fluffy virtual bunny friends ready to be your best buddies! What are Bunnsies, you may ask? They are the most special, cute, adorable, fluffy &amp; huggable pet bunnies you can imagine! Bunnsies are the stars of pet games!<br><br>In these fun and educational pet games, you&#39;ll get to hatch, collect, and care for your own adorable collection of fluffy pet bunnies. From cute baby bunnies to fluffy adult bunnies, you&#39;ll learn how to give each one the love and attention it deserves. Collect, hatch &amp; and watch your new fluffy pet friend bunny meet even more bunny friends in the pet games! Become best buddies with these littlefluffy pet bunnies &amp; make sure to take good care of them.<br><br><b>Collect virtual bunnies</b><br><br>Start to collect cute &amp; fluffy bunny friends Bunnsies! Bunnsies come in every color and personality, you will always be surprised &amp; happy when you hatch a new one! Make sure to collect them all and have fun in these cutest pet games!<br><br><b>Take care of cute &amp; fluffy bunnies</b><br><br>It is not enough to just collect the bunnies - when a pet baby bunny hatches, it wants to eat! Give food to help your cute baby pet grow up, bathe, feed, play with, put to bed when tired, and make the pet happy! Collect all eggs and hatch adorable &amp; fluffy virtual pet bunnies!<br><br><b>Play fun mini-games</b><br><br>Jump, hop, draw, and play basketball in exciting mini pet games. Try your luck &amp; learn new skills and collect all the fun prizes! You can even improve your personal high scores to be the best at every mini-game!<br><br><b>Dress up pet bunnies in cute outfits</b><br><br>What can be cuter in pet games than a pet bunny in a cute outfit? Choose different outfits for your pets, check out cool accessories, and have fun!<br><br>Join Bunnsies&#39; world &amp; fluffy pet games, where learning is fun and happiness is always just one hop around the corner! Collect them all and enjoy! Here&#39;s your chance to nurture a happy fluffy pet family that will bring you joy every day &amp; play cute pet games. Download now!<br><br>- - - - - - - - - - - - - - - - - - - - - - - -<br><br>About TutoTOONS Fluffy Pet Games for Kids<br>Crafted and play-tested with kids and toddlers, TutoTOONS games foster kids’ creativity and help them learn while playing the games they love. Fun and educational TutoTOONS games strive to bring meaningful and safe mobile experience to millions of children worldwide.<br><br>Important Message to Parents<br>This app is free to download and play, but there may be certain in-game items that can be purchased for real money. By downloading this app you agree to TutoTOONS Privacy Policy and Terms of Use.<br><br>Discover More Fun with TutoTOONS!<br>· Subscribe to our YouTube channel: https://www.youtube.com/@TutoTOONS<br>· Learn more about us: https://tutotoons.com<br>· Read our blog: https://blog.tutotoons.com<br>· Like us on Facebook: https://www.facebook.com/tutotoons<br>· Follow us on Instagram: https://www.instagram.com/tutotoons/","https://play-lh.googleusercontent.com/gWBQv84Cx5Taw32Ue-0Auks2lTB8drSsq8Z5igomcRxy6hBcyIooKs5VVQCooXNTnD0","GAME_EDUCATIONAL"
"City Patrol : Rescue Vehicles","com.Edugamus.CityPatrol","City Patrol is an entertaining game that introduces young children to the rescue and special services and their work. The game consists of basic tasks, missions and mini-games.<br><br>TASK. The child watches an animation and chooses the proper vehicle. For example, if a fire breaks out, they have to select the fire truck and help put it out.<br><br>MISSION. The child controls the vehicle and arrives at the site. <br><br>Choose from 6 special vehicles:<br><br>    • The police car will come when there’s a car crash.<br><br>    • The ambulance will help if someone is sick or hurt.<br><br>    • The fire truck  will put out a fire and rescue a cat from a rooftop.<br><br>    • The garbage truck will pick up trash and litter.<br><br>    • The delivery pickup truck will collect cargo and deliver it to the customer.<br><br>    • The tow truck will tow a broken car away.<br><br>FEATURES:<br><br>    • 3D graphics.<br><br>    • A large city filled with cars, people and pets.<br><br>    • 6 special rescue vehicles.<br><br>    • Perfect for children 4-6yr.<br><br>KID-FRIENDLY AND SAFE.<br><br>    • Parental controls user interface.<br><br>    • Easy controls suitable for 3-year-olds.","https://play-lh.googleusercontent.com/SDyQzOXRAAIIrZYz5rAfht2_6613RVf0Tgr-fWpn-qAnbuQ-gt37XP9HTekjytKjHg","GAME_EDUCATIONAL"
"Cooking Mama: Let's cook!","jp.co.ofcr.cm00","Chop, bake, stew...<br>Cook tasty meals with easy touch controls!<br>Try out this unique cooking game.<br>The yummy food you&#39;ll create will definitely make you hungry!<br><br><b>▼Let&#39;s Cook!</b> <br>Cook food by playing fun mini games. More than 30 kinds of recipes are waiting for you. Do your best, Special Chef!<br><br><b>▼Happy Village!</b> <br>Serve your cooking to everyone at your restaurant. Create a big and wonderful restaurant that&#39;s all your own.<br>Harvest lots of things by going Fishing, growing plants in the Fields, and raising animals in your Ranch.<br>Gather up lots to exchange for Happy Foods!<br><br><b>▼Game Plaza!</b><br>Play non-cooking games like &quot;Help out,&quot; &quot;Play Shopkeeper,&quot; and &quot;Exercise your brain.&quot; More than 30 kinds of mini games are waiting for you. Aim to get high scores!<br><br><b>▼Challenge Ranking!</b><br>Compete in weekly events for the best scores! Join the global rankings!<br><br><b>▼Other Ways to Have Fun</b><br>-Decorate the kitchen with various items.<br>-Make surprise dishes by combining 2 recipes.<br>-Watch realistic cooking videos for supported recipes.<br>-Watch an animated video of Mama&#39;s fun daily life.<br><br>[Game Features]<br>With its intuitive controls, both children and adults can enjoy the game. Also, even if you make mistakes there are no game overs, so everyone can complete dishes. Furthermore, children who play may develop an interest in cooking.<br><br>[Recommended Setup]<br>Android OS 4.1 or later.<br>**Game may not be playable on certain devices even if the above conditions are met.<br><br>**By downloading this game, you are accepting its User Agreement.<br>http://www.ofcr.co.jp/APP_CookingMama/en/privacypolicy.html<br><br>[Supported Languages]<br>English,French,German,Italian,Spanish,Dutch,Russian,Portuguese,Polish,Czech,Turkish,Japanese,Korean,Simplified Chinese,Traditional Chinese,Indonesian,Filipino,Malay,Thai,Vietnamese,Hindi,Spanish-mexico,Portugues brasileiro,Arabic,Persian,Swedish,Norwegian,Danish,Finnish","https://play-lh.googleusercontent.com/51LDykvVt4B1EOfov5NmwGlHLbJ7kMd56kT7hcJb_-fUmgolJi8yJ4_mpaV8cijxSYw","GAME_EDUCATIONAL"
"Sweet Home Stories","com.playtoddlers.sweethomestories.free","Wake up and get ready! There are lots of things to do in Sweet Home Stories! A fun and safe educational doll house game for kids, about daily life in a household, where everyone is welcomed and the only rule is to use your imagination to create amazing stories with your new family.<br> <br>On this cozy playhouse, you are in charge of everything: hanging laundry, mopping floors, or making breakfast with this adorable family. With 7 different rooms, including dozens of different activities and hundreds of items available to explore and play, there&#39;s no time to be bored.<br> <br>Designed for children aged 2-8, Sweet Home Stories will foster their imagination and creativity while learning and reinforcing daily routines and improving their language skills through story creation.<br> <br> <br>CREATE YOUR OWN FAMILY HOUSE STORIES!<br> <br>Join a family of 6 lovely characters in their day to day life and create your own home stories. Play, explore and have fun doing funny chores in this cozy house: Make tasty meals, diaper the little baby, dress the kids, brush their teeth in the morning, or read to them before sleeping at night.<br> <br> <br>DISCOVER AND PLAY WITH EVERYTHING!<br> <br>There is a whole new adventure every time you play with this playhouse. With tons of toys, different equipment and thousands of possible interactions in 7 different rooms, full of surprises and chores to do. Remember, there are no rules, so don&#39;t be afraid to interact with everything you see!<br> <br> <br>REINFORCE DAILY ROUTINES<br> <br>Parents can play Sweet Home Stories together with kids, to have some fun and healthy laughter with them or helping them to learn new routines and vocabulary. Do you want to encourage them to tidy up their rooms? Suggest them to it in the game, and then apply it to their daily life. Brushing their teeth every day? Remind them to it in the game when the characters wake up. While playing, kids can learn basic home rules and explore daily routines without noticing.<br> <br> <br> <br>KEY FEATURES:<br><br>· 7 rooms, representing different areas of a household: A living room, a kitchen, the children&#39;s room, the parents&#39; room, a bathroom, the front yard and the backyard.<br>· Every room is filled with items you&#39;d expect to find in a real house.<br>· A happy family with 6 different characters: A mom, a dad, two kids, a little baby, and their lovely cat.<br>· Hundreds of items available for explore and play.<br>· Dozens every day chores: Preparing meals, putting kids to sleep, clothing, growing veggies in the garden, possibilities are truly unlimited.<br>· Without rules and goals, just fun to create your own stories.<br>· Set the time of the day at any moment to represent different routines, from waking up to bedtime.<br>· Kid safe environment for children aged 2 to 8, no third-party ads, pay once play forever.<br> <br>Specifically designed to be played by children from 2 years of age, but detailed enough to captivate and amuse children up to 8 years. Sweet Home Stories will foster their imagination and creativity and will keep them fascinated for hours for less than the price of a cup of coffee.<br> <br>The free trial includes 3 rooms so you can test the endless possibilities of this game. Once you are sure, you can buy the full version through a single purchase within the application, which will unlock the 7 rooms forever.<br><br><br>About PlayToddlers<br> <br>PlayToddlers’ games encompass different areas of toddler’s personal growth and have been specifically designed to be used by babies and kids, with a simple and attractive interface that allows them to use the application by themselves, improving their development and self-esteem.","https://play-lh.googleusercontent.com/FHDr7fmveumZbEjw5z1bJwDLsczPkYjhijvxOw6_8HAPrp7aops-Lu5AD0rbv4qnFYdY","GAME_EDUCATIONAL"
"BonBon Life World Make Stories","com.bonbongame.life.world.kids.games","Welcome to BonBon Life World - a kids world game, where imagination knows no bounds and make unique stories! In this delightful kids world game, children are invited to embark on a thrilling journey through a charming mini world filled with endless possibilities. With an array of captivating features, from captivating buildings to enchanting parks and delightful vehicles, this adventure world kids games promises a whimsical experience that will keep young minds engaged for hours on end. Let&#39;s dive into the magic of life games for kids!<br>BonBon Life World - Adventure World for Kids Games<br><br>Make Unique Stories<br>&quot;BonBon Life World&quot; is a captivating game that empowers young minds to &quot;make unique stories&quot; within a vibrant, interactive universe. Designed specifically for children, it offers endless possibilities to create, explore, and shape narratives in a richly detailed world. Players can choose characters, settings, and plotlines, fostering their creativity and imagination. Each decision opens new paths, making every story unique. This game not only entertains but also enhances problem-solving and decision-making skills, making it an exciting, educational experience. In &quot;Life World for Kids,&quot; every session is a new adventure, where kids&#39; stories come to life.<br><br>Explore a Captivating Mini World<br>Step into a vibrant and colorful miniature kids world that is bursting with life! Unlike other games for girls, this life simulator offers an immersive playground for children to explore and discover. From the bustling streets lined with charming buildings to the lush parks adorned with blooming flowers and playful animals, every corner of this enchanting adventure world invites young adventurers to dive in and let their imaginations soar.<br><br>Interact with Objects and Places<br>In this life simulator game, kids have the power to interact with various objects and places, creating their unique narrative within the game. As one of the best life games for kids, let their creativity run wild as they touch, swipe, and tap on objects to see what surprises await! Children can interact with buildings, from quaint homes to exciting landmarks, and watch as their actions bring the mini world to life. They can visit the local market and interact with friendly vendors or hop aboard a colorful carousel and experience the thrill of a whimsical ride in this adventure world kids games for girls.<br><br>Unleash Your Imagination<br>For the fans of life games for kids this life simulator game aims to spark creativity, inspire learning, and provide endless entertainment for kids. With its charming kids world games for girls visuals, diverse range of activities, and interactive gameplay, this life simulator offers a safe and immersive environment for children to explore, learn, and interact with objects and places. <br><br>Embark on an Exciting Adventure<br>The combination of interactive life games for kids gameplay, enchanting visuals, and engaging quests makes it a truly extraordinary adventure girls games. It provides a platform for children to unleash their creativity, explore a vibrant mini world, and embark on exciting girls games adventures that will capture their imagination. So, grab games for girls, embark on a quest, and let the magic of BonBon Life World transport you to a world where anything is possible!<br><br>So, put on your adventure hat in the girls games, dive into the mini world of BonBon Life World, and embark on a journey where dreams come to life and endless fun awaits around every corner!","https://play-lh.googleusercontent.com/AKaoaBy6Ha2lww8L_6DrP-0D0ij-ZRBH9kX3OPSBHJ6JY1iPKak1H1iSrTM8jM4vxw","GAME_EDUCATIONAL"
"Central Hospital Stories","com.playtoddlers.centralhospitalstories.free","Pretend play game for kids 4-14 and the whole family, where players can explore a modern hospital and create life stories with their imagination in a medical themed doll house.<br><br>Hurry up doctor, we have an emergency in Central Hospital! A pregnant woman is on her way in the ambulance to give birth, and there is a patient waiting in the lab to perform different medical tests to get a diagnosis to his illness and be able to cure him. There&#39;s a lot to be done!<br><br>Central Hospital Stories is an advanced hospital, full of activities for the whole family and things to do, where countless adventures and stories between doctors and patients waits for you inside their facilities full of interactions and surprises.<br><br>Designed for kids between 4 and 14 years old, but appropriate to be enjoyed by the whole family, this new game expands the world of the Stories’ franchise of games to trigger your imagination and creativity. Creating stories from the day-to-day life in a hospital such as real emergencies in this advanced health facilities.<br><br>DISCOVER AN ADVANCED HOSPITAL AND ITS FACILITIES<br><br>A five-story hospital with 8 different medical units, a reception, waiting room, ambulance entrance and restaurant that you can visit and manage as you wish. Create stories about medical checkups, diagnoses with X-rays and other advanced machines and cure different illnesses.<br><br>The hospital includes a family doctor consultation, a veterinarian, a maternity ward where pregnant women will be able to give birth, an intensive care nursing unit for children and another one for adults, a cutting-edge laboratory, a modern operating room and an staff room where the staff will rest and prepare for the next shift.<br><br>CREATE YOUR HOSPITAL STORIES<br><br>With so many locations, characters and objects you&#39;ll never run out of ideas for your stories. Have fun helping pregnant women to see their new baby in the ultrasound monitor and then help them to give birth, research diseases and cure them in the laboratory and perform urgent operations in the operating room or live the day-to-day life of a family doctor doing a routine medical check on the whole family. You Decide!<br><br>FEATURES<br><br>- Doll house, pretend play game which takes place in a modern hospital. Belonging to the Stories’ franchise of games, with more than 150+ Million downloads.<br>- Infinite ways to play on 5 floors with 8 medical units: family doctor consultation, vet, maternity, intensive care nursing unit for children and another one for adults, laboratory, operating room and staff room.<br>- In Addition to the reception there are several common areas that you can also explore: A waiting room, an ambulance entrance and a restaurant.<br>- Play with 37 characters of different species, ages and genres, representing different roles, both patients and hospital staff.<br><br>The free game includes 6 locations and 13 characters for you to play unlimited and try the possibilities of the game. Once you&#39;re sure, you&#39;ll be able to enjoy the remaining locations through a unique purchase, which will unlock the 13 locations and 37 characters forever.<br><br>About SUBARA<br><br>SUBARA family games have been developed to be enjoyed by all members of the family, regardless of their age. We promote responsible social values and healthy habits in a safe and controlled environment without violence or advertisements from third parties.","https://play-lh.googleusercontent.com/0HZiAqRcOpdwu_2EnKBCRBUWYXvSh4JyAFprRYKGA_IvNX_BPX469LbYbQKf0ImJpQ","GAME_EDUCATIONAL"
"Vlad and Niki - Smart Games","com.edujoy.vlad.niki","Have fun with Vlad and Niki while stimulating your intelligence! More than 20 educational games to help the cognitive development of the little ones. Get ready to have fun with the popular brothers Vlad and Niki!<br><br>With this app you can have fun while stimulating cognitive skills such as memory, attention or logical reasoning. Your favorite characters Vlad and Niki are waiting for you to join the adventure of learning! Will you be able to solve all the game levels of Vlad and Niki games?<br><br>INTELLIGENCE GAMES TO PLAY WITH VLAD AND NIKI<br>- Memorize sequences and elements<br>- Classify objects by shape and color<br>- Visual acuity games<br>- Practice eye-hand coordination<br>- Associate words and colors<br>- Classic games like maze or dominoes<br>- Logical reasoning puzzles<br>- Add numbers<br><br>FEATURES<br><br>- Vlad and Niki official app<br>- Classic and fun games to stimulate the brain<br>- Different difficulty levels<br>- Simple and intuitive interface<br>- Fun designs and animations<br>- Original sounds and voices of Vlad and Nikita<br>- Stimulates creativity and flexible thinking<br>- Completely free game<br><br><br>ABOUT VLAD AND NIKI<br><br>Vlad and Niki are two brothers known for their videos about toys and stories from daily life. They have become one of the most important influencers among children, with millions of subscribers around the world.<br><br>In these games you will find your favorite characters to encourage you to solve the puzzles and smart challenges they propose. Have fun with them while stimulating your brain!","https://play-lh.googleusercontent.com/EU0EbeKskoA-zmDPKqoSfAsRxxqV_8tm9BfKc0-Ll_Zmdczcau7ftcNJUOIj0mrTlZfn","GAME_EDUCATIONAL"
